canonical_song_id,canonical_title,canonical_artist,canonical_group_key,entry_count,alias_count,first_chart_date,last_chart_date
2159,Put Your Lovin' Through the Test,Keith Sweat feat. Roger Troutman,put your lovin through the test|||keith sweat feat roger troutman,19,1,2003-04-29,2017-02-21
2313,Save Me,Jelly Roll; Lainey Wilson,save me|||jelly roll lainey wilson,19,1,2023-12-05,2024-04-09
2364,Sex Therapy,Robin Thicke,sex therapy|||robin thicke,19,1,2010-02-23,2010-12-28
2491,So Sexy,Twista feat. R. Kelly,so sexy|||twista feat r kelly,19,1,2004-08-24,2005-08-09
2508,Something's Goin' On,U.N.V.,somethings goin on|||u n v,19,1,2008-03-04,2008-07-08
2647,Sweet Yamz,Fetty Wap,sweet yamz|||fetty wap,19,1,2022-11-22,2023-04-04
2715,Tha Booty Up,AMG,tha booty up|||amg,19,1,2007-07-17,2007-11-20
2754,The Glow (The Last Dragon),Willie Hutch,the glow the last dragon|||willie hutch,19,1,2008-12-16,2018-05-22
2872,Time to Rock & Roll,James A. Johnston,time to rock and roll|||james a johnston,19,1,2003-04-01,2003-08-05
2941,Twerk War,Six 3 feat. Asian Doll,twerk war|||six 3 feat asian doll,19,1,2021-04-27,2021-08-31
3011,WAP,Cardi B feat. Megan Thee Stallion,wap|||cardi b feat megan thee stallion,19,1,2021-01-05,2021-05-11
3002,Walked Outta Heaven,Jagged Edge,walked outta heaven|||jagged edge,19,1,2004-01-06,2004-05-11
3105,When It Comes to You,Keith Washington,when it comes to you|||keith washington,19,1,2021-07-20,2021-11-23
73,Accessories,That Mexican OT feat. Peso Peso,accessories|||that mexican ot feat peso peso,18,1,2025-08-05,2025-12-09
111,All Day,SIK TSA,all day|||sik tsa,18,1,2011-12-13,2016-02-16
125,All Night,Raheem DeVaughn feat. H.M.P.,all night|||raheem devaughn feat h m p,18,1,2023-05-09,2023-09-05
136,Alone With You,WanMor,alone with you|||wanmor,18,1,2024-04-02,2024-07-30
200,Baby I Wanna,H-Town,baby i wanna|||h town,18,1,2005-10-11,2006-08-29
261,Bedda Man,Ginuwine,bedda man|||ginuwine,18,1,2007-06-05,2009-09-01
264,Bedroom Boom,Ying Yang Twins feat. Avant,bedroom boom|||ying yang twins feat avant,18,1,2006-02-21,2006-06-20
337,Boo'd Up,Kim Waters,bood up|||kim waters,18,1,2022-06-07,2022-10-04
350,Bottom of the Map,Jeezy,bottom of the map|||jeezy,18,1,2023-07-04,2023-10-31
362,Break Up,Mario feat. Gucci Mane; Sean Garrett,break up|||mario feat gucci mane sean garrett,18,1,2009-10-06,2010-09-14
519,Collide,Justine Skye feat. Tyga,collide|||justine skye feat tyga,18,1,2018-08-07,2018-12-04
524,Colpire la Trappola,Canzoni Strumentale,colpire la trappola|||canzoni strumentale,18,1,2023-08-15,2023-12-12
574,Crush (Remix),Beat King feat. Chalie Boy; Just Brittany,crush remix|||beat king feat chalie boy just brittany,18,1,2011-06-07,2011-11-08
626,DFMU,Ella Mai,dfmu|||ella mai,18,1,2022-07-19,2022-11-15
638,Differences,Ginuwine,differences|||ginuwine,18,1,2003-12-30,2005-06-07
689,Don't Leave Me,Intro,dont leave me|||intro,18,1,2008-03-11,2008-07-08
785,Explicit,Deja the Great feat. Dino Conner,explicit|||deja the great feat dino conner,18,1,2020-03-17,2020-10-27
806,Feel It,Jacquees feat. Lloyd; Rich Homie Quan,feel it|||jacquees feat lloyd rich homie quan,18,1,2015-09-22,2018-07-10
1254,I Need Yo Luv,Eric McCaine,i need yo luv|||eric mccaine,18,1,2010-08-17,2011-01-11
1260,I Remember,Keyshia Cole,i remember|||keyshia cole,18,1,2007-11-20,2008-03-25
1279,I Wanna Be Your Man,Chaka Demus; Pliers,i wanna be your man|||chaka demus pliers,18,1,2009-08-04,2009-12-08
1375,In My Life,Nelly feat. Avery Storm; Mase,in my life|||nelly feat avery storm mase,18,1,2005-01-04,2005-05-03
1377,In the Chair,Odeal,in the chair|||odeal,18,1,2025-09-16,2026-01-20
1468,Just Another Day,John Cena & Tha Trademarc,just another day|||john cena and tha trademarc,18,1,2005-12-20,2006-04-18
1554,Lay Your Body Down,Pretty Willie,lay your body down|||pretty willie,18,1,2006-06-13,2017-06-20
1568,Let Me Have Your Body,Tomi,let me have your body|||tomi,18,1,2008-04-15,2008-11-25
1733,March n' Step,Paul Wall feat. Grit Boys; Lil Wayne,march n step|||paul wall feat grit boys lil wayne,18,1,2023-07-25,2023-11-21
1895,No BS,Chris Brown,no bs|||chris brown,18,1,2011-03-22,2011-07-19
1938,Nothin' In Common,H-Town,nothin in common|||h town,18,1,2006-11-28,2007-03-27
2016,Ooh Na Na Na Naa,Lil' Jon and the East Side Boyz feat. Devin the Dude; Oobie,ooh na na na naa|||lil jon and the east side boyz feat devin the dude oobie,18,1,2003-05-20,2003-09-30
2046,Paint the Town Red,Doja Cat,paint the town red|||doja cat,18,1,2024-04-02,2024-07-30
2117,Pose,LeVert,pose|||levert,18,1,2019-08-06,2020-12-01
2228,Rhythm of the Night (The Last Dragon),DeBarge,rhythm of the night the last dragon|||debarge,18,1,2017-08-15,2017-12-12
2350,Sex & Empathy,Lyfe Harris feat. Ye Ali,sex and empathy|||lyfe harris feat ye ali,18,1,2023-08-08,2023-12-05
2366,Sex You,Bando Jonez,sex you|||bando jonez,18,1,2016-03-29,2016-08-23
2453,Slow Down,Bobby V,slow down|||bobby v,18,1,2005-04-05,2005-11-15
2541,Splash,John Legend feat. Jhené Aiko; Ty Dolla $ign,splash|||john legend feat jhene aiko ty dolla ign,18,1,2022-12-20,2023-04-18
2577,Still Feels So Good,Twista feat. Jazze Pha,still feels so good|||twista feat jazze pha,18,1,2004-06-08,2018-04-10
2923,Truffle Butter,Nicki Minaj feat. Drake; Lil' Wayne,truffle butter|||nicki minaj feat drake lil wayne,18,1,2015-03-10,2015-07-07
2969,Unforgettable,Drake feat. Young Jeezy,unforgettable|||drake feat young jeezy,18,1,2011-03-08,2011-08-30
3086,Whatever You Imagine (The Pagemaster),Wendy Moten,whatever you imagine the pagemaster|||wendy moten,18,1,2014-10-21,2015-03-03
3090,Whatever You Want,Tony! Toni! Tonè!,whatever you want|||tony toni tone,18,1,2007-09-18,2008-01-15
3198,You Give Good Love,Brownstone,you give good love|||brownstone,18,1,2020-03-31,2020-07-28
6,10 Frisk Commandments (Remix),Willie Evans Jr.; Elon James White; Jasiri X,10 frisk commandments remix|||willie evans jr elon james white jasiri x,17,1,2013-05-28,2013-12-24
122,All My Life,Lil Durk feat. J. Cole,all my life|||lil durk feat j cole,17,1,2023-06-27,2023-10-17
129,All Season,LeVert,all season|||levert,17,1,2006-07-25,2020-11-10
237,Bands,E-40,bands|||e 40,17,1,2023-03-28,2023-08-15
236,Bands A Make Her Dance,Juicy J,bands a make her dance|||juicy j,17,1,2012-09-25,2013-01-15
276,Beggars Can't Be Choosey,H-Town,beggars cant be choosey|||h town,17,1,2011-01-25,2011-05-17
286,Between Your Thighs,Rayven Justice feat. Young Greatness,between your thighs|||rayven justice feat young greatness,17,1,2016-10-04,2017-01-31
375,Bring It Home,Yo Trane,bring it home|||yo trane,17,1,2025-01-14,2025-05-06
452,Castlewood Road,Treetop Flyers,castlewood road|||treetop flyers,17,1,2023-01-24,2023-05-16
791,F**k the Security Guards,N.W.H.,f k the security guards|||n w h,17,1,2009-06-23,2009-11-10
827,Fire (The Last Dragon),Charlene,fire the last dragon|||charlene,17,1,2017-08-15,2018-12-11
910,Funkdafied,Da Brat,funkdafied|||da brat,17,1,2004-03-30,2018-02-27
1035,Got Ur Self A...,Nas,got ur self a|||nas,17,1,2003-04-29,2003-10-21
1056,Guess Who's Back,Scarface feat. Jay-Z; Beanie Sigel,guess whos back|||scarface feat jay z beanie sigel,17,1,2004-03-16,2005-10-04
1068,Happy,Pharrell Williams,happy|||pharrell williams,17,1,2014-02-25,2014-06-17
1134,Holler If Ya' Hear Me,2Pac,holler if ya hear me|||2pac,17,1,2007-07-31,2007-12-04
1269,I Stay in Love,Mariah Carey,i stay in love|||mariah carey,17,1,2008-04-22,2008-12-09
1376,In the Air Tonight,Phil Collins,in the air tonight|||phil collins,17,1,2018-08-21,2018-12-11
1517,Kitchen,SZA,kitchen|||sza,17,1,2025-01-14,2025-05-06
1591,Let's Talk About It,Men at Large,lets talk about it|||men at large,17,1,2006-11-21,2007-03-20
1620,Lil' Bit,Bobby V. feat. Snoop Dogg,lil bit|||bobby v feat snoop dogg,17,1,2018-05-29,2019-07-09
1780,Missing Out,Keithian,missing out|||keithian,17,1,2023-09-26,2024-01-16
1876,Never Gonna Give You Up,Rick Astley,never gonna give you up|||rick astley,17,1,2014-12-16,2019-02-26
1968,OMW,Asiahn,omw|||asiahn,17,1,2021-06-15,2021-12-07
2000,One Way Street (Rocky IV),Go West,one way street rocky iv|||go west,17,1,2014-08-05,2014-12-02
2044,P Talk,Fresh Porter feat. Finesse2tymes,p talk|||fresh porter feat finesse2tymes,17,1,2023-04-18,2023-08-08
2084,Playa Hata,Luniz feat. Teddy,playa hata|||luniz feat teddy,17,1,2003-03-18,2019-01-29
2096,Please Excuse My Gas,Keith From Up Da Block,please excuse my gas|||keith from up da block,17,1,2010-04-20,2010-08-17
2294,Running Back,TGT,running back|||tgt,17,1,2013-10-01,2014-01-28
2305,Same Ol',Torrey Carter,same ol|||torrey carter,17,1,2009-09-01,2010-04-27
2317,Say Less,Ashanti feat. Ty Dolla $ign,say less|||ashanti feat ty dolla ign,17,1,2018-05-22,2018-12-04
2335,Secret Lover,The Isley Brothers feat. Avant,secret lover|||the isley brothers feat avant,17,1,2003-03-18,2003-07-08
2370,Sexual Needs,Adina Howard,sexual needs|||adina howard,17,1,2009-09-08,2011-02-22
2470,Smokin Out The Window,Bruno Mars; Anderson .Paak; Silk Sonic,smokin out the window|||bruno mars anderson paak silk sonic,17,1,2021-11-09,2022-03-01
2476,Smooth Sailing,Trammell Starks,smooth sailing|||trammell starks,17,1,2009-03-03,2009-06-30
2653,Switch,Will Smith,switch|||will smith,17,1,2005-04-19,2016-12-13
2671,TAKE ME BACK TO YOUR LOVE,OLD SCHOOL AI,take me back to your love|||old school ai,17,1,2025-10-14,2026-02-03
2672,Take Me Home,Adina Howard,take me home|||adina howard,17,1,2009-09-08,2010-01-05
2895,Torn,LeToya,torn|||letoya,17,1,2006-07-04,2006-10-24
2948,U And Dat,E-40 feat. T-Pain; Kandi,u and dat|||e 40 feat t pain kandi,17,1,2006-08-01,2006-11-21
3022,Wasted,Dreezy,wasted|||dreezy,17,1,2017-06-27,2017-10-17
3029,Watching Us,Wale; Leon Thomas,watching us|||wale leon thomas,17,1,2025-12-09,2026-04-07
3117,Whipcracker,Yasuhiro Nakano; Makoto Mukai,whipcracker|||yasuhiro nakano makoto mukai,17,1,2015-09-22,2016-02-02
3146,Wishing In Morocco,Kevin Gates,wishing in morocco|||kevin gates,17,1,2022-04-19,2022-08-09
3150,Without Me,Halsey feat. Juice WRLD,without me|||halsey feat juice wrld,17,1,2019-03-12,2019-10-01
68,A-Town Girl,Usher; Latto,a town girl|||usher latto,16,1,2024-02-27,2024-06-18
120,All In,Kenny Lattimore,all in|||kenny lattimore,16,1,2021-11-23,2022-03-08
140,Alternative (Rozen Maiden),Annabel,alternative rozen maiden|||annabel,16,1,2014-12-16,2015-03-31
168,Around the Way Girl,L.L. Cool J,around the way girl|||l l cool j,16,1,2005-07-12,2005-11-29
210,Back 2 U,Shaun Chrisjohn,back 2 u|||shaun chrisjohn,16,1,2012-12-18,2013-04-16
211,Back Down,50 Cent,back down|||50 cent,16,1,2003-03-18,2003-09-16
403,Buying All Black,Ludacris feat. Flo Milli; PJ,buying all black|||ludacris feat flo milli pj,16,1,2023-02-28,2023-06-13
482,Chasing the Tiger,David Reinstein,chasing the tiger|||david reinstein,16,1,2009-06-09,2019-12-24
709,Double Fantasy,The Weeknd feat. Future,double fantasy|||the weeknd feat future,16,1,2023-04-25,2023-08-08
721,Dream Killa,Xscap3,dream killa|||xscap3,16,1,2018-03-27,2018-07-10
743,Earned It (Fifty Shades of Grey),The Weeknd,earned it fifty shades of grey|||the weeknd,16,1,2015-04-21,2015-10-06
838,Flip Hoes,Lil' Fresh,flip hoes|||lil fresh,16,1,2004-04-06,2004-07-20
847,Folded,Kehlani,folded|||kehlani,16,1,2025-06-17,2025-10-07
929,George Washington vs. William Wallace,Epic Rap Battles of History,george washington vs william wallace|||epic rap battles of history,16,1,2015-02-03,2015-05-26
954,Get You Wet,Plies feat. Pleasure P,get you wet|||plies feat pleasure p,16,1,2008-05-20,2008-09-02
997,Go To Bed,Levelle,go to bed|||levelle,16,1,2022-07-19,2022-11-01
1023,Good Times,Trammell Starks,good times|||trammell starks,16,1,2006-12-05,2008-12-23
1156,Hotline Bling,Drake,hotline bling|||drake,16,1,2015-11-03,2019-05-07
1192,I Ain't Worried,OneRepublic,i aint worried|||onerepublic,16,1,2022-08-02,2022-11-15
1270,I Still Luv You,T.I.,i still luv you|||t i,16,1,2004-09-21,2005-06-07
1287,I Wanna,Montell Jordan,i wanna|||montell jordan,16,1,2013-09-03,2015-08-25
1281,I Wanna Be Yours (Quiet Storm Remix),Trellini,i wanna be yours quiet storm remix|||trellini,16,1,2012-01-03,2020-03-17
1348,I'm In Love,Ginuwine,im in love|||ginuwine,16,1,2006-04-11,2006-07-25
1450,Jiggable Pie,AMG,jiggable pie|||amg,16,1,2007-05-15,2019-07-02
1452,Jive Soul Bro,Slick,jive soul bro|||slick,16,1,2015-12-29,2016-07-26
1653,Love All Over Me,Monica,love all over me|||monica,16,1,2010-10-26,2011-02-08
1689,Love Yourself,Mary J. Blige feat. Kanye West,love yourself|||mary j blige feat kanye west,16,1,2017-04-04,2018-01-09
1710,Magazines,Neek,magazines|||neek,16,1,2025-11-25,2026-03-10
1770,Million While You Young,Nipsey Hussle feat. The-Dream,million while you young|||nipsey hussle feat the dream,16,1,2020-06-02,2020-09-15
1914,No One Else In the Room,Nas feat. Maxwell,no one else in the room|||nas feat maxwell,16,1,2005-05-17,2023-04-18
1928,Nobody,Korone feat. Tongue,nobody|||korone feat tongue,16,1,2004-02-17,2004-06-01
2032,Ova Here,KRS-One,ova here|||krs one,16,1,2010-01-05,2020-07-28
2088,Players,Coi Leray,players|||coi leray,16,1,2023-05-02,2023-08-15
2123,Power Trip,J. Cole feat. Miguel,power trip|||j cole feat miguel,16,1,2013-12-10,2016-11-15
2185,Ready,Rayven Justice,ready|||rayven justice,16,1,2018-05-01,2018-08-14
2198,Real,Donna Allen,real|||donna allen,16,1,2006-11-07,2007-08-21
2196,Really Really,Kevin Gates,really really|||kevin gates,16,1,2016-08-02,2020-10-11
2276,Rolling Start (Daytona USA),Sega,rolling start daytona usa|||sega,16,1,2004-06-15,2004-09-28
2316,Say It,Tory Lanez,say it|||tory lanez,16,1,2016-01-05,2018-12-25
2333,Second Growth,John Cougar Loggincamp,second growth|||john cougar loggincamp,16,1,2010-10-19,2011-02-08
2447,Slippery When Wet,Jake&Papa,slippery when wet|||jake and papa,16,1,2022-10-11,2023-01-24
2543,Sprinkle Me,E-40 feat. Suga T,sprinkle me|||e 40 feat suga t,16,1,2016-07-05,2016-10-25
2610,Stupid,Sons of Funk feat. NoSay Da Plug,stupid|||sons of funk feat nosay da plug,16,1,2020-11-03,2021-02-16
2644,Sweat You Down,Sista,sweat you down|||sista,16,1,2008-05-13,2008-08-26
2660,Take A Dose,Kenny Lattimore,take a dose|||kenny lattimore,16,1,2023-03-14,2023-06-27
2697,Teddy's Jam III,Guy,teddys jam iii|||guy,16,1,2017-06-20,2019-05-28
2761,The Largest,BigXthaPlug,the largest|||bigxthaplug,16,1,2025-05-13,2025-08-26
2784,The Setting Sun,Trammell Starks,the setting sun|||trammell starks,16,1,2011-02-01,2016-12-20
2797,The Way,Jill Scott,the way|||jill scott,16,1,2004-01-13,2019-06-18
2842,This Is America,Childish Gambino,this is america|||childish gambino,16,1,2025-05-27,2025-09-09
2855,Throw It Back,Missy Elliott,throw it back|||missy elliott,16,1,2019-12-17,2020-12-08
2975,Until We Rich,Ice Cube feat. Krayzie Bone,until we rich|||ice cube feat krayzie bone,16,1,2005-11-29,2018-09-11
3015,Warm It Up,Kris Kross,warm it up|||kris kross,16,1,2013-07-09,2019-01-08
3028,Watcha Like,Keith Sweat,watcha like|||keith sweat,16,1,2022-03-01,2022-06-14
3041,We Could Take It Outside,Busta Rhymes feat. Flipmode Squad,we could take it outside|||busta rhymes feat flipmode squad,16,1,2019-10-22,2020-02-11
3077,What Now,John Cena & Tha Trademarc,what now|||john cena and tha trademarc,16,1,2006-02-21,2016-01-05
1953,nWo Midcarder Theme,WCW,nwo midcarder theme|||wcw,16,1,2004-08-17,2019-01-01
2062,peekaboo,Kendrick Lamar feat. AzChike,peekaboo|||kendrick lamar feat azchike,16,1,2025-04-29,2025-08-19
119,All In My Mind,Full Force,all in my mind|||full force,15,1,2015-01-13,2017-12-19
147,American Gold,TLC,american gold|||tlc,15,1,2017-09-12,2017-12-19
181,Attention,Charlie Puth,attention|||charlie puth,15,1,2020-02-25,2020-06-02
189,B.E.D.,Jacquees,b e d|||jacquees,15,1,2017-08-15,2017-11-21
249,Be With You,Mary J. Blige,be with you|||mary j blige,15,1,2007-01-23,2007-06-12
382,Bulletproof,Raheem DeVaughn feat. Ludacris,bulletproof|||raheem devaughn feat ludacris,15,1,2009-12-29,2012-03-06
431,Can't Believe It,T-Pain feat. Lil Wayne,cant believe it|||t pain feat lil wayne,15,1,2008-10-07,2009-01-27
444,Can't Use Me,Morray,cant use me|||morray,15,1,2021-08-24,2025-05-27
472,"Champayne, Bubble Bath & Me",Shazam Conner,champayne bubble bath and me|||shazam conner,15,1,2015-06-16,2015-09-22
485,Checkin' For Me,Bobby V.,checkin for me|||bobby v,15,1,2018-05-29,2021-06-15
543,Come Up to My Room,Jodeci,come up to my room|||jodeci,15,1,2004-04-13,2004-07-20
674,Doggy Dogg World,Snoop Dogg feat. Tha Dogg Pound; The Dramatics,doggy dogg world|||snoop dogg feat tha dogg pound the dramatics,15,1,2006-02-07,2006-05-16
700,Don't Stop 'Til You Get Enough,Michael Jackson,dont stop til you get enough|||michael jackson,15,1,2009-07-07,2009-10-13
705,Don't Wanna Let You Go,Sons of Funk,dont wanna let you go|||sons of funk,15,1,2009-03-31,2009-07-21
726,Drive Slow,Kanye West feat. Paul Wall; GLC,drive slow|||kanye west feat paul wall glc,15,1,2005-10-04,2006-02-21
745,Edible,Avant,edible|||avant,15,1,2020-07-07,2020-10-13
783,Exotic,Lizzen,exotic|||lizzen,15,1,2025-07-01,2025-10-14
786,Explicit,Dejah feat. H-Town,explicit|||dejah feat h town,15,1,2019-12-03,2020-03-10
881,Freaky With You,Nelly feat. Jacquees,freaky with you|||nelly feat jacquees,15,1,2018-05-22,2018-10-02
890,Friend of Mine,The Notorious B.I.G.,friend of mine|||the notorious b i g,15,1,2008-08-05,2024-08-20
934,Get Back,Ludacris,get back|||ludacris,15,1,2005-01-18,2018-01-09
984,Give Me What I Want,Keith Sweat,give me what i want|||keith sweat,15,1,2012-03-27,2019-02-05
1004,Gold Digger,Kanye West feat. Jamie Foxx,gold digger|||kanye west feat jamie foxx,15,1,2005-09-13,2006-01-24
1010,Good as Hell,Lizzo,good as hell|||lizzo,15,1,2019-10-08,2020-01-14
1067,Happy People,R. Kelly,happy people|||r kelly,15,1,2004-05-18,2004-09-28
1142,Hoo Ride,Dru Down,hoo ride|||dru down,15,1,2009-01-06,2011-12-27
1165,How Deep Is Your Love,Keith Sweat,how deep is your love|||keith sweat,15,1,2003-11-25,2004-10-05
1185,Hurt,T.I. feat. Alfamega; Busta Rhymes,hurt|||t i feat alfamega busta rhymes,15,1,2008-01-01,2008-04-29
1191,I Ain't No Joke,Eric B. and Rakim,i aint no joke|||eric b and rakim,15,1,2021-11-30,2022-03-08
1224,I Got Your Back,Shazam Conner feat. Reggie,i got your back|||shazam conner feat reggie,15,1,2009-10-06,2010-02-02
1234,I Know,Jay-Z feat. Pharrell Williams,i know|||jay z feat pharrell williams,15,1,2010-09-14,2011-01-18
1369,In & Out,Keith Sweat,in and out|||keith sweat,15,1,2003-05-06,2005-05-10
1404,Into the Groove,Madonna,into the groove|||madonna,15,1,2024-01-30,2024-08-13
1453,Johnny Dang,That Mexican OT feat. Paul Wall; DRODi,johnny dang|||that mexican ot feat paul wall drodi,15,1,2023-07-04,2023-10-10
1542,Last Wordz,2Pac feat. Ice Cube; Ice-T,last wordz|||2pac feat ice cube ice t,15,1,2022-03-29,2022-07-05
1550,Lay It Down,Lloyd,lay it down|||lloyd,15,1,2010-11-16,2011-02-22
1564,Lemon Lean,The-Dream,lemon lean|||the dream,15,1,2018-06-26,2018-10-02
1646,Los Boricuas,James A. Johnston,los boricuas|||james a johnston,15,1,2011-04-19,2015-07-14
1870,Need A Little Time,James A. Johnston,need a little time|||james a johnston,15,1,2003-07-08,2003-10-14
1906,No Limit,Usher feat. Young Thug,no limit|||usher feat young thug,15,1,2016-10-04,2020-10-11
1971,On Everything,LaToya London feat. Anthony Hamilton,on everything|||latoya london feat anthony hamilton,15,1,2023-04-11,2023-07-25
2039,P.I.M.P.,50 Cent,p i m p|||50 cent,15,1,2003-03-18,2003-09-30
2052,Pardon,T.I. feat. Lil Baby,pardon|||t i feat lil baby,15,1,2020-11-03,2021-02-09
2057,Part Time,Da Savage feat. Dino Conner,part time|||da savage feat dino conner,15,1,2019-06-18,2019-09-24
2107,Poor Georgie,MC Lyte,poor georgie|||mc lyte,15,1,2008-07-15,2008-10-28
2108,"Pop It, Shake It",YG feat. DJ Mustard,pop it shake it|||yg feat dj mustard,15,1,2017-04-04,2017-07-11
2122,Power to the Plankton,James Baleen,power to the plankton|||james baleen,15,1,2010-10-19,2011-02-15
2210,Redemption (Rocky II),Bill Conti,redemption rocky ii|||bill conti,15,1,2010-06-22,2017-04-18
2245,Right Now,John Cena feat. Tha Trademarc,right now|||john cena feat tha trademarc,15,1,2005-08-16,2005-11-22
2320,Say Yes,Floetry,say yes|||floetry,15,1,2003-08-19,2005-03-01
